family,conversation_id,peak_lfi,mean_lfi,cumulative_lfi,fragmentation_slope
Structured_Data,459,19,5.142857142857143,36,2.214285714285714
Structured_Data,461,18,7.428571428571429,52,-0.7857142857142859
Structured_Data,460,17,5.142857142857143,36,0.10714285714285723
Structured_Data,462,22,9.857142857142858,69,1.4285714285714284
Structured_Data,463,38,9.714285714285714,68,4.928571428571428
Structured_Data,464,11,3.7142857142857144,26,0.607142857142857
Structured_Data,465,9,3.5714285714285716,25,0.14285714285714285
Structured_Data,466,19,5.0,35,2.071428571428571
Structured_Data,469,11,5.428571428571429,38,0.3571428571428571
Structured_Data,468,14,6.285714285714286,44,0.5357142857142857
Structured_Data,467,35,12.0,84,2.0357142857142856
Structured_Data,471,17,4.714285714285714,33,1.9285714285714282
Structured_Data,473,17,6.142857142857143,43,1.2142857142857142
Structured_Data,470,25,9.285714285714286,65,3.571428571428571
Structured_Data,474,47,12.0,84,3.6785714285714284
Structured_Data,476,34,8.714285714285714,61,1.0
Structured_Data,475,18,7.428571428571429,52,1.1428571428571426
Structured_Data,477,14,6.142857142857143,43,1.5357142857142856
Structured_Data,479,7,3.142857142857143,22,0.8214285714285715
Structured_Data,478,8,3.5714285714285716,25,-0.8571428571428571
Structured_Data,472,18,6.0,42,1.107142857142857
Structured_Data,480,10,4.285714285714286,30,-1.2142857142857142
Structured_Data,482,12,5.428571428571429,38,0.07142857142857142
Structured_Data,481,22,10.285714285714286,72,2.0
Structured_Data,484,13,5.714285714285714,40,0.14285714285714282
Structured_Data,483,14,5.285714285714286,37,0.10714285714285714
Structured_Data,485,5,2.2857142857142856,16,-0.17857142857142855
Structured_Data,488,14,4.142857142857143,29,1.75
Structured_Data,486,12,7.714285714285714,54,0.9285714285714284
Structured_Data,487,19,6.142857142857143,43,1.0357142857142856
Structured_Data,489,12,6.857142857142857,48,0.6785714285714285
Structured_Data,490,54,11.285714285714286,79,5.678571428571428
Structured_Data,494,11,3.0,21,0.6428571428571428
Structured_Data,495,13,4.714285714285714,33,1.2499999999999998
Structured_Data,493,12,7.285714285714286,51,0.6428571428571429
Structured_Data,498,21,9.285714285714286,65,2.0
Structured_Data,492,8,4.714285714285714,33,0.857142857142857
Structured_Data,496,30,11.571428571428571,81,2.571428571428571
Structured_Data,497,10,5.571428571428571,39,0.8928571428571428
Structured_Data,500,4,2.142857142857143,15,0.3928571428571428
Information_Extraction,501,10,4.0,28,-0.5714285714285714
Structured_Data,491,9,4.142857142857143,29,0.7857142857142857
Information_Extraction,502,15,6.571428571428571,46,0.7857142857142857
Information_Extraction,503,9,5.0,35,-0.5714285714285714
Information_Extraction,504,18,7.0,49,-0.5357142857142857
Structured_Data,499,17,5.285714285714286,37,2.357142857142857
Information_Extraction,506,14,6.428571428571429,45,1.8571428571428568
Information_Extraction,507,14,6.428571428571429,45,0.07142857142857142
Information_Extraction,508,3,2.0,14,0.14285714285714285
Information_Extraction,509,9,2.5714285714285716,18,-0.2857142857142857
Information_Extraction,510,8,4.285714285714286,30,-0.21428571428571427
Information_Extraction,512,5,3.5714285714285716,25,-0.3571428571428571
Information_Extraction,514,19,10.857142857142858,76,1.0714285714285714
Information_Extraction,513,4,2.4285714285714284,17,0.0357142857142857
Information_Extraction,511,14,8.142857142857142,57,0.9642857142857142
Information_Extraction,515,8,2.7142857142857144,19,-1.0714285714285714
Information_Extraction,516,9,3.4285714285714284,24,-0.10714285714285712
Information_Extraction,517,10,6.285714285714286,44,-0.7142857142857141
Information_Extraction,518,19,8.428571428571429,59,1.2857142857142856
Information_Extraction,520,7,3.2857142857142856,23,0.2857142857142857
Information_Extraction,522,13,4.857142857142857,34,0.46428571428571425
Information_Extraction,521,10,4.285714285714286,30,-0.7857142857142856
Information_Extraction,519,14,6.142857142857143,43,1.6428571428571428
Information_Extraction,523,10,5.285714285714286,37,0.9642857142857141
Information_Extraction,524,12,5.142857142857143,36,0.1785714285714286
Information_Extraction,525,13,5.285714285714286,37,0.6071428571428571
Information_Extraction,526,17,6.857142857142857,48,1.3214285714285712
Information_Extraction,505,6,3.4285714285714284,24,-0.8214285714285714
Information_Extraction,528,14,5.428571428571429,38,0.3928571428571429
Information_Extraction,529,11,6.857142857142857,48,1.6785714285714284
Information_Extraction,527,17,6.714285714285714,47,1.2857142857142856
Information_Extraction,530,9,5.428571428571429,38,0.6071428571428571
Information_Extraction,531,17,6.571428571428571,46,0.9285714285714285
Information_Extraction,532,6,3.142857142857143,22,0.7142857142857144
Information_Extraction,536,14,4.285714285714286,30,1.2857142857142856
Information_Extraction,534,16,6.714285714285714,47,2.285714285714285
Information_Extraction,535,17,7.428571428571429,52,-1.2142857142857142
Information_Extraction,537,11,7.571428571428571,53,0.7857142857142857
Information_Extraction,533,8,5.428571428571429,38,0.3214285714285714
Information_Extraction,538,4,2.0,14,-0.3571428571428571
Information_Extraction,539,10,2.857142857142857,20,0.9642857142857141
Information_Extraction,540,4,2.7142857142857144,19,-0.3571428571428571
Information_Extraction,541,10,6.285714285714286,44,-0.3214285714285714
Information_Extraction,543,15,5.857142857142857,41,0.9285714285714285
Information_Extraction,542,12,5.571428571428571,39,0.5714285714285713
Information_Extraction,545,9,4.428571428571429,31,0.42857142857142855
Information_Extraction,547,9,5.285714285714286,37,-0.5357142857142857
Information_Extraction,546,18,5.714285714285714,40,1.107142857142857
Information_Extraction,548,12,6.285714285714286,44,0.46428571428571425
Information_Extraction,549,12,8.857142857142858,62,-0.3214285714285714
Information_Extraction,550,2,1.0,7,0.0
Information_Extraction,551,8,4.714285714285714,33,-0.6428571428571428
Information_Extraction,552,15,7.285714285714286,51,1.25
Information_Extraction,553,8,4.571428571428571,32,0.7142857142857142
Information_Extraction,555,13,6.857142857142857,48,-0.39285714285714285
Information_Extraction,554,10,5.285714285714286,37,-0.5357142857142857
Information_Extraction,556,8,4.142857142857143,29,0.03571428571428575
Information_Extraction,557,9,5.571428571428571,39,0.3928571428571429
Information_Extraction,560,10,5.714285714285714,40,3.172065784643304e-17
Information_Extraction,559,13,5.857142857142857,41,1.107142857142857
Information_Extraction,558,12,6.0,42,1.6785714285714284
Information_Extraction,561,16,7.857142857142857,55,-0.6785714285714285
Information_Extraction,563,10,4.428571428571429,31,0.9285714285714285
Information_Extraction,562,8,4.285714285714286,30,-0.8214285714285713
Information_Extraction,564,12,4.285714285714286,30,0.5714285714285714
Information_Extraction,565,3,2.0,14,-0.14285714285714285
Information_Extraction,566,8,4.0,28,0.5
Information_Extraction,568,10,4.571428571428571,32,1.0714285714285714
Information_Extraction,569,6,3.857142857142857,27,0.1785714285714285
Information_Extraction,567,22,8.428571428571429,59,2.678571428571428
Information_Extraction,570,20,7.857142857142857,55,1.1428571428571428
Information_Extraction,571,11,6.714285714285714,47,-3.172065784643304e-17
Information_Extraction,573,10,5.714285714285714,40,0.5
Information_Extraction,572,8,3.5714285714285716,25,-0.17857142857142855
Information_Extraction,574,9,5.0,35,-0.17857142857142855
Information_Extraction,576,12,7.571428571428571,53,1.2857142857142856
Information_Extraction,577,20,12.428571428571429,87,1.0
Information_Extraction,575,6,4.428571428571429,31,0.14285714285714285
Information_Extraction,579,16,7.0,49,-1.6785714285714284
Information_Extraction,580,11,6.714285714285714,47,0.7857142857142856
Information_Extraction,578,8,4.857142857142857,34,-0.07142857142857145
Information_Extraction,581,23,13.285714285714286,93,2.7857142857142856
Information_Extraction,583,14,4.857142857142857,34,1.357142857142857
Information_Extraction,584,6,1.5714285714285714,11,0.7857142857142857
Information_Extraction,582,19,8.571428571428571,60,2.8928571428571432
Information_Extraction,587,10,4.714285714285714,33,1.5714285714285712
Information_Extraction,585,6,3.2857142857142856,23,0.7857142857142857
Information_Extraction,586,8,3.5714285714285716,25,-0.6071428571428571
Information_Extraction,589,10,3.0,21,0.2857142857142857
Information_Extraction,590,17,8.857142857142858,62,0.5714285714285714
Information_Extraction,592,13,6.285714285714286,44,-0.24999999999999994
Information_Extraction,591,11,5.0,35,0.3571428571428571
Information_Extraction,588,16,9.571428571428571,67,-0.21428571428571422
Information_Extraction,595,10,4.571428571428571,32,-0.07142857142857142
Information_Extraction,593,8,4.0,28,-0.3571428571428571
Information_Extraction,594,7,4.142857142857143,29,0.6785714285714285
Information_Extraction,596,6,3.4285714285714284,24,0.0357142857142857
Information_Extraction,598,8,5.857142857142857,41,0.5357142857142857
Information_Extraction,597,18,9.142857142857142,64,1.607142857142857
Information_Extraction,600,9,4.714285714285714,33,0.8214285714285713
Information_Extraction,599,16,8.0,56,0.0
Information_Extraction,601,4,1.4285714285714286,10,-0.14285714285714285
Information_Extraction,603,12,7.428571428571429,52,-0.39285714285714285
Information_Extraction,602,8,5.142857142857143,36,0.7857142857142858
Information_Extraction,604,9,3.857142857142857,27,0.7499999999999998
Information_Extraction,605,6,4.142857142857143,29,0.14285714285714285
Information_Extraction,606,17,10.571428571428571,74,0.75
Information_Extraction,607,14,8.0,56,0.2857142857142857
Information_Extraction,608,6,3.0,21,-0.46428571428571425
Information_Extraction,609,13,10.0,70,0.03571428571428571
Information_Extraction,611,4,2.2857142857142856,16,-0.03571428571428571
Information_Extraction,610,20,11.285714285714286,79,1.107142857142857
Information_Extraction,613,9,6.285714285714286,44,-0.2857142857142857
Information_Extraction,612,8,4.285714285714286,30,-0.14285714285714282
Information_Extraction,614,7,2.4285714285714284,17,0.7142857142857142
Information_Extraction,615,14,5.285714285714286,37,1.7500000000000002
Information_Extraction,616,14,5.571428571428571,39,-0.14285714285714285
Information_Extraction,617,12,8.428571428571429,59,0.6071428571428571
Information_Extraction,620,8,4.285714285714286,30,-0.5714285714285714
Information_Extraction,619,6,3.5714285714285716,25,0.10714285714285712
Information_Extraction,618,12,8.142857142857142,57,-0.42857142857142855
Information_Extraction,621,14,8.428571428571429,59,1.5714285714285712
Information_Extraction,624,5,2.142857142857143,15,0.28571428571428575
Information_Extraction,622,17,9.428571428571429,66,1.714285714285714
Information_Extraction,623,11,7.142857142857143,50,-0.17857142857142855
Information_Extraction,625,8,3.142857142857143,22,0.5
Information_Extraction,626,18,8.285714285714286,58,1.2142857142857142
Information_Extraction,628,12,6.285714285714286,44,1.4285714285714288
Information_Extraction,627,8,4.571428571428571,32,-0.3571428571428571
Information_Extraction,629,6,3.142857142857143,22,0.3571428571428571
Information_Extraction,630,11,6.571428571428571,46,-0.46428571428571425
Information_Extraction,632,15,7.428571428571429,52,0.42857142857142855
Information_Extraction,633,8,4.857142857142857,34,-0.14285714285714282
Information_Extraction,631,11,6.714285714285714,47,0.46428571428571414
Information_Extraction,635,6,2.5714285714285716,18,0.75
Information_Extraction,634,9,4.714285714285714,33,-0.6785714285714285
Information_Extraction,636,9,3.142857142857143,22,0.5
Information_Extraction,637,14,5.0,35,0.21428571428571427
Information_Extraction,638,10,5.142857142857143,36,0.3571428571428571
Information_Extraction,639,5,2.0,14,-0.03571428571428571
Information_Extraction,640,15,8.428571428571429,59,1.392857142857143
Information_Extraction,641,11,6.714285714285714,47,0.42857142857142844
Information_Extraction,643,7,4.714285714285714,33,0.10714285714285711
Information_Extraction,642,10,4.571428571428571,32,0.4285714285714286
Information_Extraction,644,6,2.7142857142857144,19,0.03571428571428571
Information_Extraction,647,16,8.285714285714286,58,0.9642857142857142
Information_Extraction,645,11,4.714285714285714,33,1.0357142857142856
Information_Extraction,646,14,5.571428571428571,39,0.75
Information_Extraction,648,7,3.142857142857143,22,0.07142857142857141
Information_Extraction,649,6,3.0,21,0.17857142857142855
Information_Extraction,650,5,3.142857142857143,22,0.21428571428571427
Information_Extraction,653,10,5.0,35,0.9285714285714285
Information_Extraction,652,12,4.285714285714286,30,-0.0714285714285714
Information_Extraction,651,12,6.142857142857143,43,0.2857142857142856
Information_Extraction,654,10,4.285714285714286,30,0.07142857142857145
Information_Extraction,655,6,3.5714285714285716,25,-0.3571428571428571
Information_Extraction,656,6,2.7142857142857144,19,0.21428571428571427
Information_Extraction,657,5,3.0,21,-0.07142857142857142
Information_Extraction,658,16,6.428571428571429,45,0.8928571428571426
Information_Extraction,661,13,7.142857142857143,50,0.03571428571428571
Information_Extraction,659,10,5.142857142857143,36,0.4642857142857144
Information_Extraction,662,12,6.571428571428571,46,0.21428571428571433
Information_Extraction,665,7,3.7142857142857144,26,-0.21428571428571427
Information_Extraction,663,8,4.857142857142857,34,0.6071428571428571
Information_Extraction,664,8,4.285714285714286,30,-0.7142857142857144
Information_Extraction,660,8,3.857142857142857,27,-0.17857142857142855
Information_Extraction,666,10,5.714285714285714,40,-0.03571428571428575
Information_Extraction,670,10,5.571428571428571,39,0.5714285714285714
Information_Extraction,667,5,2.857142857142857,20,-0.6071428571428571
Information_Extraction,668,6,3.142857142857143,22,0.07142857142857144
Information_Extraction,672,11,6.428571428571429,45,1.3928571428571428
Information_Extraction,669,8,5.142857142857143,36,-0.14285714285714285
Information_Extraction,673,12,6.857142857142857,48,-0.46428571428571425
Information_Extraction,671,13,6.428571428571429,45,-0.6428571428571428
Information_Extraction,674,14,8.0,56,0.5714285714285714
Information_Extraction,676,14,6.285714285714286,44,1.5714285714285716
Information_Extraction,675,6,3.142857142857143,22,0.14285714285714285
Information_Extraction,677,14,5.428571428571429,38,-0.2857142857142857
Information_Extraction,680,8,3.7142857142857144,26,-0.14285714285714285
Information_Extraction,678,10,3.7142857142857144,26,0.4285714285714285
Information_Extraction,679,11,5.857142857142857,41,0.39285714285714285
Information_Extraction,681,7,4.285714285714286,30,-0.17857142857142855
Information_Extraction,682,12,5.714285714285714,40,0.28571428571428553
Information_Extraction,685,13,7.0,49,0.14285714285714285
Information_Extraction,684,14,6.857142857142857,48,0.5714285714285714
Information_Extraction,686,8,3.0,21,0.46428571428571425
Information_Extraction,683,8,5.571428571428571,39,-0.10714285714285714
Information_Extraction,687,8,3.5714285714285716,25,-0.3214285714285714
Information_Extraction,688,11,3.857142857142857,27,1.4285714285714284
Information_Extraction,689,8,3.142857142857143,22,0.32142857142857134
Information_Extraction,695,17,5.857142857142857,41,-0.8928571428571428
Information_Extraction,692,9,5.142857142857143,36,-0.3571428571428571
Information_Extraction,691,9,5.285714285714286,37,0.0
Information_Extraction,694,4,2.5714285714285716,18,-0.24999999999999992
Information_Extraction,693,10,5.0,35,-0.8571428571428571
Information_Extraction,690,13,8.428571428571429,59,0.7857142857142857
Information_Extraction,697,11,6.285714285714286,44,-0.17857142857142852
Information_Extraction,703,11,5.285714285714286,37,0.8571428571428572
Information_Extraction,698,16,9.0,63,-0.21428571428571427
Information_Extraction,701,10,3.7142857142857144,26,1.2857142857142856
Information_Extraction,700,8,4.571428571428571,32,0.39285714285714285
Information_Extraction,702,10,4.285714285714286,30,0.39285714285714296
Information_Extraction,699,12,8.285714285714286,58,0.7142857142857142
Information_Extraction,704,7,3.7142857142857144,26,-0.6071428571428571
Information_Extraction,706,15,6.857142857142857,48,1.857142857142857
Information_Extraction,709,9,5.0,35,-0.2857142857142857
Information_Extraction,707,9,3.857142857142857,27,-0.3928571428571428
Information_Extraction,705,23,10.142857142857142,71,2.9285714285714284
Information_Extraction,708,5,3.2857142857142856,23,-0.39285714285714285
Information_Extraction,711,15,4.0,28,0.9642857142857142
Information_Extraction,710,11,5.714285714285714,40,0.8571428571428571
Information_Extraction,714,6,4.571428571428571,32,0.14285714285714285
Information_Extraction,544,6,2.0,14,0.0
Information_Extraction,712,14,7.857142857142857,55,1.25
Information_Extraction,696,17,7.285714285714286,51,0.7142857142857144
Information_Extraction,716,10,5.285714285714286,37,0.6428571428571429
Information_Extraction,715,14,6.571428571428571,46,0.3928571428571428
Information_Extraction,717,8,5.0,35,-0.5
Information_Extraction,713,8,4.142857142857143,29,-0.03571428571428575
Information_Extraction,719,11,3.7142857142857144,26,-0.25
Information_Extraction,718,16,8.428571428571429,59,1.5
Information_Extraction,720,15,6.857142857142857,48,-0.07142857142857145
Information_Extraction,721,20,8.285714285714286,58,-0.4999999999999999
Information_Extraction,723,8,4.571428571428571,32,-0.07142857142857142
Information_Extraction,722,10,4.428571428571429,31,-0.21428571428571427
Information_Extraction,725,12,4.857142857142857,34,0.10714285714285711
Information_Extraction,724,10,5.428571428571429,38,0.8214285714285712
Information_Extraction,726,4,1.8571428571428572,13,-0.32142857142857145
Information_Extraction,728,5,2.857142857142857,20,0.14285714285714285
Information_Extraction,727,6,3.2857142857142856,23,0.32142857142857156
Information_Extraction,729,13,7.0,49,0.5
Information_Extraction,730,10,7.142857142857143,50,0.7857142857142857
Information_Extraction,732,15,5.285714285714286,37,2.142857142857143
Information_Extraction,731,17,7.428571428571429,52,0.3928571428571428
Information_Extraction,733,18,5.714285714285714,40,1.4999999999999996
Information_Extraction,734,10,6.571428571428571,46,-0.7857142857142857
Information_Extraction,736,12,4.0,28,-0.5714285714285714
Information_Extraction,738,6,3.0,21,-0.3214285714285714
Information_Extraction,739,7,4.428571428571429,31,-0.5714285714285714
Information_Extraction,737,11,4.142857142857143,29,0.17857142857142852
Information_Extraction,735,9,3.7142857142857144,26,-0.7857142857142856
Information_Extraction,741,11,6.428571428571429,45,0.2857142857142857
Information_Extraction,740,5,3.0,21,-0.21428571428571427
Information_Extraction,742,10,6.285714285714286,44,0.14285714285714285
Information_Extraction,744,5,2.2857142857142856,16,-0.6071428571428571
Information_Extraction,745,6,3.7142857142857144,26,0.3214285714285714
Information_Extraction,743,14,7.0,49,0.7857142857142857
Information_Extraction,748,8,3.7142857142857144,26,-0.39285714285714285
Information_Extraction,746,10,3.7142857142857144,26,-1.1428571428571426
Information_Extraction,747,5,2.7142857142857144,19,-0.17857142857142855
Information_Extraction,749,14,5.857142857142857,41,1.0714285714285712
Information_Extraction,750,9,5.285714285714286,37,0.7500000000000001
Persona_Bypass,752,42,22.142857142857142,155,-0.35714285714285726
Persona_Bypass,751,66,31.714285714285715,222,5.214285714285715
Persona_Bypass,753,108,40.0,280,3.571428571428571
Persona_Bypass,754,56,18.0,126,0.6071428571428571
Persona_Bypass,755,14,7.142857142857143,50,-0.28571428571428564
Persona_Bypass,756,50,27.285714285714285,191,0.5357142857142855
Persona_Bypass,757,38,20.571428571428573,144,2.2857142857142856
Persona_Bypass,758,40,16.571428571428573,116,0.5714285714285717
Persona_Bypass,759,27,18.428571428571427,129,1.2857142857142856
Persona_Bypass,761,64,22.857142857142858,160,-1.4285714285714284
Persona_Bypass,760,48,18.0,126,0.42857142857142855
Persona_Bypass,762,109,51.142857142857146,358,0.3571428571428574
Persona_Bypass,763,97,39.714285714285715,278,-5.464285714285714
Persona_Bypass,764,29,13.857142857142858,97,1.25
Persona_Bypass,765,63,26.142857142857142,183,3.8571428571428577
Persona_Bypass,766,68,22.857142857142858,160,-0.2500000000000001
Persona_Bypass,767,33,18.714285714285715,131,3.714285714285714
Persona_Bypass,769,31,17.428571428571427,122,0.857142857142857
Persona_Bypass,768,33,18.857142857142858,132,2.392857142857143
Persona_Bypass,771,21,13.428571428571429,94,1.214285714285714
Persona_Bypass,772,34,11.714285714285714,82,-1.2499999999999998
Persona_Bypass,770,84,28.571428571428573,200,-3.214285714285714
Persona_Bypass,773,60,24.714285714285715,173,-1.7857142857142856
Persona_Bypass,775,45,24.142857142857142,169,2.428571428571429
Persona_Bypass,774,45,17.714285714285715,124,-0.5357142857142857
Persona_Bypass,777,14,9.428571428571429,66,-1.0
Persona_Bypass,778,39,19.0,133,2.5357142857142856
Persona_Bypass,780,56,19.142857142857142,134,-0.5714285714285716
Persona_Bypass,779,28,11.142857142857142,78,2.2142857142857135
Persona_Bypass,776,34,21.857142857142858,153,3.749999999999999
Persona_Bypass,781,83,24.428571428571427,171,-6.2142857142857135
Persona_Bypass,782,46,22.285714285714285,156,-0.8571428571428571
Persona_Bypass,783,64,27.857142857142858,195,1.9642857142857142
Persona_Bypass,786,33,16.857142857142858,118,3.5000000000000004
Persona_Bypass,784,35,15.857142857142858,111,-0.24999999999999986
Persona_Bypass,787,60,26.428571428571427,185,-0.6071428571428571
Persona_Bypass,788,50,18.571428571428573,130,-1.7142857142857142
Persona_Bypass,789,30,13.142857142857142,92,2.7857142857142856
Persona_Bypass,785,29,22.0,154,2.142857142857143
Persona_Bypass,791,13,7.857142857142857,55,-0.5714285714285714
Persona_Bypass,790,36,23.285714285714285,163,2.142857142857143
Persona_Bypass,792,32,15.571428571428571,109,-0.3214285714285714
Persona_Bypass,793,63,25.428571428571427,178,0.035714285714285456
Persona_Bypass,794,25,15.571428571428571,109,2.107142857142857
Persona_Bypass,797,38,21.571428571428573,151,0.3214285714285714
Persona_Bypass,795,81,21.714285714285715,152,1.142857142857143
Persona_Bypass,796,28,16.0,112,3.6071428571428568
Persona_Bypass,798,67,26.571428571428573,186,7.928571428571428
Persona_Bypass,799,30,18.571428571428573,130,0.6428571428571427
Persona_Bypass,802,26,20.0,140,1.8214285714285714
Persona_Bypass,800,50,20.142857142857142,141,4.25
Persona_Bypass,801,34,17.571428571428573,123,1.25
Persona_Bypass,804,52,28.142857142857142,197,-1.3928571428571428
Persona_Bypass,803,32,16.428571428571427,115,0.42857142857142866
Persona_Bypass,805,38,17.0,119,-0.8571428571428571
Persona_Bypass,806,19,11.714285714285714,82,0.17857142857142855
Persona_Bypass,807,24,13.571428571428571,95,1.107142857142857
Persona_Bypass,808,24,13.714285714285714,96,1.2857142857142856
Persona_Bypass,810,79,33.57142857142857,235,0.7142857142857142
Persona_Bypass,809,36,20.571428571428573,144,2.357142857142857
Persona_Bypass,812,43,20.285714285714285,142,-1.75
Persona_Bypass,811,64,29.428571428571427,206,2.214285714285714
Persona_Bypass,813,43,17.571428571428573,123,4.821428571428571
Persona_Bypass,814,42,21.714285714285715,152,3.9285714285714275
Persona_Bypass,815,62,25.285714285714285,177,1.8571428571428568
Persona_Bypass,816,32,14.571428571428571,102,1.9285714285714284
Persona_Bypass,818,56,28.571428571428573,200,3.7857142857142856
Persona_Bypass,820,31,14.428571428571429,101,1.3928571428571428
Persona_Bypass,821,63,36.0,252,-3.6071428571428568
Persona_Bypass,817,81,33.142857142857146,232,-1.7142857142857142
Persona_Bypass,822,93,41.42857142857143,290,-2.321428571428571
Persona_Bypass,819,33,17.428571428571427,122,2.0
Persona_Bypass,823,81,25.285714285714285,177,5.607142857142858
Persona_Bypass,824,27,17.142857142857142,120,1.7857142857142856
Persona_Bypass,826,63,26.0,182,6.535714285714286
Persona_Bypass,825,54,15.285714285714286,107,-0.0714285714285715
Persona_Bypass,827,54,22.285714285714285,156,1.5714285714285712
Persona_Bypass,829,49,17.571428571428573,123,0.321428571428571
Persona_Bypass,828,119,41.42857142857143,290,2.857142857142858
Persona_Bypass,830,35,19.714285714285715,138,-0.5357142857142857
Persona_Bypass,831,20,12.857142857142858,90,0.8571428571428571
Persona_Bypass,832,64,37.57142857142857,263,0.0
Persona_Bypass,834,73,22.428571428571427,157,-7.2142857142857135
Persona_Bypass,833,40,19.142857142857142,134,-2.0
Persona_Bypass,835,41,23.571428571428573,165,1.2857142857142856
Persona_Bypass,836,24,11.714285714285714,82,-0.5714285714285714
Persona_Bypass,839,43,24.571428571428573,172,-2.0357142857142856
Persona_Bypass,837,58,34.57142857142857,242,3.7857142857142856
Persona_Bypass,838,89,32.142857142857146,225,0.21428571428571377
Persona_Bypass,841,37,19.285714285714285,135,0.0
Persona_Bypass,840,36,21.857142857142858,153,0.5
Persona_Bypass,842,83,27.0,189,2.6785714285714284
Persona_Bypass,845,42,18.285714285714285,128,1.8214285714285716
Persona_Bypass,844,84,18.142857142857142,127,-8.571428571428571
Persona_Bypass,843,18,10.285714285714286,72,0.3571428571428573
Persona_Bypass,846,53,25.428571428571427,178,5.392857142857142
Persona_Bypass,847,51,31.571428571428573,221,4.285714285714286
Persona_Bypass,848,40,18.714285714285715,131,2.964285714285714
Persona_Bypass,849,40,24.285714285714285,170,2.8571428571428568
Persona_Bypass,850,32,15.714285714285714,110,1.9642857142857142
Persona_Bypass,851,66,29.571428571428573,207,0.21428571428571389
Persona_Bypass,853,59,37.142857142857146,260,4.107142857142857
Persona_Bypass,852,72,25.285714285714285,177,7.392857142857142
Persona_Bypass,854,75,29.857142857142858,209,-2.0357142857142856
Persona_Bypass,855,40,18.571428571428573,130,2.571428571428571
Persona_Bypass,856,45,20.714285714285715,145,-1.107142857142857
Persona_Bypass,857,69,24.428571428571427,171,5.142857142857142
Persona_Bypass,859,30,17.714285714285715,124,1.4285714285714284
Persona_Bypass,858,40,22.285714285714285,156,2.892857142857143
Persona_Bypass,861,20,12.857142857142858,90,1.1428571428571426
Persona_Bypass,860,37,19.571428571428573,137,3.321428571428571
Persona_Bypass,862,88,27.571428571428573,193,-2.6428571428571423
Persona_Bypass,864,68,22.142857142857142,155,6.714285714285715
Persona_Bypass,865,88,30.0,210,0.8571428571428571
Persona_Bypass,863,33,18.428571428571427,129,1.0
Persona_Bypass,866,70,22.0,154,-2.5
Persona_Bypass,867,20,12.714285714285714,89,2.5357142857142856
Persona_Bypass,868,48,23.142857142857142,162,2.0000000000000004
Persona_Bypass,870,20,11.285714285714286,79,-0.6785714285714285
Persona_Bypass,871,37,14.857142857142858,104,3.8214285714285707
Persona_Bypass,869,38,24.142857142857142,169,2.75
Persona_Bypass,872,59,19.285714285714285,135,-2.7857142857142856
Persona_Bypass,873,23,14.428571428571429,101,1.4285714285714282
Persona_Bypass,874,38,15.857142857142858,111,-0.7142857142857142
Persona_Bypass,875,115,33.57142857142857,235,-7.392857142857142
Persona_Bypass,879,40,17.428571428571427,122,-1.6785714285714284
Persona_Bypass,878,72,26.714285714285715,187,3.3928571428571415
Persona_Bypass,876,68,29.428571428571427,206,1.2857142857142856
Persona_Bypass,877,87,60.57142857142857,424,2.571428571428571
Persona_Bypass,880,28,15.142857142857142,106,2.035714285714285
Persona_Bypass,881,42,23.142857142857142,162,0.2857142857142858
Persona_Bypass,882,116,41.142857142857146,288,-2.75
Persona_Bypass,883,26,15.285714285714286,107,2.107142857142857
Persona_Bypass,884,30,17.714285714285715,124,-0.3214285714285714
Persona_Bypass,888,30,11.857142857142858,83,0.75
Persona_Bypass,886,18,9.571428571428571,67,1.7500000000000002
Persona_Bypass,887,124,44.285714285714285,310,-1.2857142857142851
Persona_Bypass,885,26,15.857142857142858,111,2.0000000000000004
Persona_Bypass,891,22,12.142857142857142,85,2.142857142857143
Persona_Bypass,890,39,22.428571428571427,157,4.821428571428571
Persona_Bypass,892,42,19.285714285714285,135,-2.107142857142857
Persona_Bypass,893,40,22.428571428571427,157,0.21428571428571414
Persona_Bypass,889,59,30.142857142857142,211,4.321428571428572
Persona_Bypass,894,49,22.428571428571427,157,2.75
Persona_Bypass,896,148,35.142857142857146,246,15.642857142857144
Persona_Bypass,895,50,26.285714285714285,184,-2.7857142857142856
Persona_Bypass,897,26,13.142857142857142,92,0.5357142857142857
Persona_Bypass,900,28,14.571428571428571,102,6.344131569286608e-17
Persona_Bypass,899,108,33.57142857142857,235,-1.8571428571428577
Persona_Bypass,902,27,16.857142857142858,118,-1.75
Persona_Bypass,903,29,12.714285714285714,89,-1.107142857142857
Persona_Bypass,904,69,21.428571428571427,150,1.8928571428571428
Persona_Bypass,901,28,20.0,140,1.5
Persona_Bypass,898,24,15.571428571428571,109,0.5357142857142857
Persona_Bypass,905,39,19.428571428571427,136,2.7857142857142856
Persona_Bypass,906,42,21.142857142857142,148,2.3571428571428577
Persona_Bypass,908,44,19.285714285714285,135,0.3571428571428571
Persona_Bypass,909,35,16.0,112,0.3214285714285714
Persona_Bypass,907,110,30.0,210,1.4285714285714284
Persona_Bypass,911,47,21.0,147,0.25
Persona_Bypass,910,46,24.428571428571427,171,3.0
Persona_Bypass,912,43,21.857142857142858,153,1.0357142857142854
Persona_Bypass,913,34,19.857142857142858,139,3.4642857142857135
Persona_Bypass,916,32,8.0,56,-1.0714285714285714
